"","PEAK_TIME","AREA.x","SITE","MONTH","TIME","LINE","DATE_HPLC","ROW","PPCP","AREA.y","AREA","CONCENTRATION"
"150",22.470443725586,4653.88623046875,"BO","SEPTEMBER","1","P2LINEA","20180920","ROW4","warfarin",3943.890625,709.99560546875,8.89322395955039e-05
"151",22.4783363342285,5766.45458984375,"DA","AUGUST","1","P2LINEA","20180920","ROW4","warfarin",3943.890625,1822.56396484375,0.000639478949093396
"152",22.4675045013428,4903.029296875,"DA","JULY","1","LINEC","20180918","ROW4","warfarin",4640.21142578125,262.81787109375,1.11145436882973e-05
"153",22.4720420837403,6029.359375,"DA","JULY","1","LINED","20180919","ROW4","warfarin",6363.2578125,-333.8984375,NA
"154",22.4730052947998,7621.908203125,"DA","JUNE","1","LINEB","20180917","ROW4","warfarin",93708.8828125,-86086.974609375,NA
"155",22.468448638916,5057.822265625,"DA","SEPTEMBER","1","LINEE","20180919","ROW4","warfarin",4988.83447265625,68.98779296875,6.76607575180719e-07
"156",22.479232788086,5934.9345703125,"DU","JUNE","1","LINEB","20180918","ROW4","warfarin",93708.8828125,-87773.9482421875,NA
"157",22.467809677124,4316.84619140625,"DU","SEPTEMBER","1","LINEE","20180919","ROW4","warfarin",4988.83447265625,-671.98828125,NA
"158",22.4644355773926,5147.203125,"FI","AUGUST","1","LINEF","20180920","ROW4","warfarin",4412.5849609375,734.6181640625,9.55085524259583e-05
"159",22.470121383667,4990.21337890625,"FI","JULY","1","LINED","20180919","ROW4","warfarin",6363.2578125,-1373.04443359375,NA
"160",22.4741115570069,10999.0146484375,"FI","JUNE","1","LINEB","20180917","ROW4","warfarin",93708.8828125,-82709.8681640625,NA
"161",22.463903427124,4936.9140625,"FI","SEPTEMBER","1","LINED","20180919","ROW4","warfarin",6363.2578125,-1426.34375,NA
"162",22.4671497344971,5109.04052734375,"FLBS","AUGUST","1","LINEF","20180920","ROW4","warfarin",4412.5849609375,696.45556640625,8.54201628441128e-05
"163",22.4626960754395,5477.26904296875,"FLBS","JUNE","1","LINEB","20180917","ROW4","warfarin",93708.8828125,-88231.6137695312,NA
"164",22.4711360931397,4548.36572265625,"FLBS","SEPTEMBER","1","LINEF","20180920","ROW4","warfarin",4412.5849609375,135.78076171875,2.79061051504281e-06
"165",22.4734287261963,4948.32763671875,"HO","AUGUST","1","LINEE","20180919","ROW4","warfarin",4988.83447265625,-40.5068359375,NA
"166",22.4791202545166,6055.50927734375,"HO","JULY","1","LINEB","20180918","ROW4","warfarin",93708.8828125,-87653.3735351562,NA
"167",22.4751987457276,5034.599609375,"HO","JUNE","1","LINEC","20180918","ROW4","warfarin",4640.21142578125,394.38818359375,2.59867565801756e-05
"168",22.4752140045166,5107.81201171875,"HO","SEPTEMBER","1","LINEC","20180918","ROW4","warfarin",4640.21142578125,467.6005859375,3.7110963487319e-05
"169",22.4637470245362,5245.2060546875,"LK","AUGUST","1","LINEF","20180920","ROW4","warfarin",4412.5849609375,832.62109375,0.000124122311397387
"170",22.4867362976074,4648.75439453125,"LK","JULY","1","LINEB","20180918","ROW4","warfarin",93708.8828125,-89060.1284179688,NA
"171",22.4843540191651,5653.9140625,"LK","JUNE","1","LINEC","20180918","ROW4","warfarin",4640.21142578125,1013.70263671875,0.000187365679777373
"172",22.4682273864746,5572.4775390625,"LK","SEPTEMBER","1","LINED","20180919","ROW4","warfarin",6363.2578125,-790.7802734375,NA
"173",22.4620742797852,5623.57568359375,"SA","AUGUST","1","LINEE","20180919","ROW4","warfarin",4988.83447265625,634.7412109375,7.03453669878993e-05
"174",22.468053817749,6082.87353515625,"SA","JULY","1","LINED","20180919","ROW4","warfarin",6363.2578125,-280.38427734375,NA
"175",22.4707412719727,4537.6748046875,"SA","JUNE","1","LINEB","20180917","ROW4","warfarin",93708.8828125,-89171.2080078125,NA
"176",22.47145652771,4664.77294921875,"SA","SEPTEMBER","1","LINEF","20180920","ROW4","warfarin",4412.5849609375,252.18798828125,1.01946023186941e-05
"177",22.4808979034424,5447.06689453125,"SJ","AUGUST","1","LINEE","20180919","ROW4","warfarin",4988.83447265625,458.232421875,3.55721311822453e-05
"178",22.4653129577637,6625.5654296875,"SJ","JULY","1","LINED","20180919","ROW4","warfarin",6363.2578125,262.3076171875,1.10694362276881e-05
"179",22.4751815795899,4774.08837890625,"SJ","JUNE","1","LINEC","20180918","ROW4","warfarin",4640.21142578125,133.876953125,2.70935881497437e-06
"180",22.4738292694092,5577.0576171875,"SJ","SEPTEMBER","1","LINED","20180919","ROW4","warfarin",6363.2578125,-786.2001953125,NA
"181",22.4680919647217,4446.02001953125,"WB","AUGUST","1","LINEE","20180919","ROW4","warfarin",4988.83447265625,-542.814453125,NA
"182",22.4789619445801,5736.5390625,"WB","JULY","1","LINED","20180919","ROW4","warfarin",6363.2578125,-626.71875,NA
"183",22.4749431610108,5626.99365234375,"WB","JUNE","1","LINEC","20180918","ROW4","warfarin",4640.21142578125,986.7822265625,0.000177104300692346
"184",22.4756336212158,5126.30126953125,"WB","SEPTEMBER","1","LINEC","20180918","ROW4","warfarin",4640.21142578125,486.08984375,4.0248041006004e-05
"185",22.4799900054932,5067.14208984375,"WF","AUGUST","1","P2LINEA","20180920","ROW4","warfarin",3943.890625,1123.25146484375,0.000232246784785139
"186",22.4710521697998,5212.62841796875,"WF","JULY","1","LINEB","20180918","ROW4","warfarin",93708.8828125,-88496.2543945312,NA
"187",22.4798889160156,5888.7294921875,"WF","JUNE","1","LINEB","20180918","ROW4","warfarin",93708.8828125,-87820.1533203125,NA
"188",22.4668636322022,4499.04931640625,"WF","SEPTEMBER","1","LINEE","20180919","ROW4","warfarin",4988.83447265625,-489.78515625,NA
"189",22.4717464447022,4688.29638671875,"WS","AUGUST","1","LINED","20180919","ROW4","warfarin",6363.2578125,-1674.96142578125,NA
"190",22.4656162261963,5331.16015625,"WS","JULY","1","LINED","20180919","ROW4","warfarin",6363.2578125,-1032.09765625,NA
"191",22.4808940887451,5643.43115234375,"WS","JUNE","1","LINEB","20180918","ROW4","warfarin",93708.8828125,-88065.4516601562,NA
"192",22.4739627838135,5176.72314453125,"WS","SEPTEMBER","1","LINEF","20180920","ROW4","warfarin",4412.5849609375,764.13818359375,0.000103716330387993
